station,period,entries_diff,exits_diff
1 AV (L),2020-04-01,0.07135931520760064,0.106037085686017
1 AV (L),2020-05-01,0.10515324741071996,0.1417408130954475
1 AV (L),2020-06-01,0.18480235418719548,0.2469597848171684
1 AV (L),2020-07-01,0.2862671669279089,0.3620180037756633
1 AV (L),2020-08-01,0.350440497832471,0.44357543868149973
1 AV (L),2020-09-01,0.40838322177467856,0.5023703269043686
1 AV (L),2020-10-01,0.4081116483590539,0.5029062246675521
1 AV (L),2020-11-01,0.4081879856445947,0.5120942543493886
1 AV (L),2020-12-01,0.3733115292668261,0.4949770369724933
1 AV (L),2021-01-01,0.349988014345906,0.48410594694608133
1 AV (L),2021-02-01,0.37689243443077813,0.49502927372763605
103 ST (1),2020-04-01,0.08012720748445146,0.1489091381837091
103 ST (1),2020-05-01,0.09321593135807882,0.16653958463945417
103 ST (1),2020-06-01,0.1862042635898069,0.3200047227360384
103 ST (1),2020-07-01,0.2583988577473919,0.4313186591764526
103 ST (1),2020-08-01,0.25926480579155375,0.43387291827546515
103 ST (1),2020-09-01,0.27643632104549376,0.43288903616971663
103 ST (1),2020-10-01,0.3021062805297483,0.4531298974611562
103 ST (1),2020-11-01,0.2923053858551029,0.4427085798116511
103 ST (1),2020-12-01,0.27884718786966345,0.4308304634341076
103 ST (1),2021-01-01,0.25622069560200234,0.375446051750735
103 ST (1),2021-02-01,0.2660397499110456,0.39767520624716424
103 ST (6),2020-04-01,0.16133412127589042,0.22565157319600582
103 ST (6),2020-05-01,0.17705956419660085,0.2537496238979069
103 ST (6),2020-06-01,0.2571266448701668,0.3623463741859668
103 ST (6),2020-07-01,0.32260209807426077,0.45049711418154414
103 ST (6),2020-08-01,0.32369567814675304,0.44452994741567275
103 ST (6),2020-09-01,0.36438395215433483,0.4932352662647179
103 ST (6),2020-10-01,0.3648356475784449,0.49645488188704046
103 ST (6),2020-11-01,0.37324993258999606,0.49790752944057415
103 ST (6),2020-12-01,0.3795471525501257,0.5167915142364942
103 ST (6),2021-01-01,0.34676196920494873,0.47208783488127004
103 ST (6),2021-02-01,0.35664600704507965,0.47520566051383895
"103 ST (B,C)",2020-04-01,0.08951324630222057,0.12587846450608575
"103 ST (B,C)",2020-05-01,0.10323917218757417,0.14930997820983816
"103 ST (B,C)",2020-06-01,0.15386404267379838,0.21866650224030915
"103 ST (B,C)",2020-07-01,0.22082085153455477,0.31335640286690736
"103 ST (B,C)",2020-08-01,0.2078936833376226,0.2876288859601519
"103 ST (B,C)",2020-09-01,0.2798111070881064,0.3764722154248812
"103 ST (B,C)",2020-10-01,0.2954103447522344,0.40802979957247776
"103 ST (B,C)",2020-11-01,0.30170757737459986,0.4439380456480435
"103 ST (B,C)",2020-12-01,0.2931519343315345,0.4273076220069457
"103 ST (B,C)",2021-01-01,0.2796461482963304,0.4118907716401917
"103 ST (B,C)",2021-02-01,0.28217962371316996,0.40270828666019465
103 ST-CORONA PLAZA (7),2020-04-01,0.12485387688665284,0.1824939856851836
103 ST-CORONA PLAZA (7),2020-05-01,0.19631701029559812,0.288128034032626
103 ST-CORONA PLAZA (7),2020-06-01,0.31946991212315945,0.4291036076411736
103 ST-CORONA PLAZA (7),2020-07-01,0.4154620039207817,0.5165769788038661
103 ST-CORONA PLAZA (7),2020-08-01,0.3859656384283683,0.5401763644377988
103 ST-CORONA PLAZA (7),2020-09-01,0.45606881923167575,0.6443516370448743
103 ST-CORONA PLAZA (7),2020-10-01,0.4797823586962119,0.6682173099165301
103 ST-CORONA PLAZA (7),2020-11-01,0.5025882065229474,0.6866464992492511
103 ST-CORONA PLAZA (7),2020-12-01,0.4980451317564496,0.64452981095492
103 ST-CORONA PLAZA (7),2021-01-01,0.4616651893567344,0.648943320685977
103 ST-CORONA PLAZA (7),2021-02-01,0.4480733830335897,0.6307077610567129
104 ST (A),2020-04-01,0.1210588286598927,0.1567893401015228
104 ST (A),2020-05-01,0.15860192723043698,0.18892096715987006
104 ST (A),2020-06-01,0.2752312067537004,0.3202261967385587
104 ST (A),2020-07-01,0.3510666966090277,0.39743093209398395
104 ST (A),2020-08-01,0.37702549512102956,0.4212543991955757
104 ST (A),2020-09-01,0.41798100383408854,0.2817154915590864
104 ST (A),2020-10-01,0.42683241142766515,0.35348649738008864
104 ST (A),2020-11-01,0.4211734359288244,0.6416316958775611
104 ST (A),2020-12-01,0.4639023920681522,0.8594128736870456
104 ST (A),2021-01-01,0.3966892190369906,0.49154489183842764
104 ST (A),2021-02-01,0.3929529383077298,0.49486301369863006
"104 ST (J,Z)",2020-04-01,0.11096312545701448,0.13421171284003808
"104 ST (J,Z)",2020-05-01,0.17908668336659928,0.1745656706045865
"104 ST (J,Z)",2020-06-01,0.28931425722530246,0.2903777807029091
"104 ST (J,Z)",2020-07-01,0.3991629868845976,0.43757510593890325
"104 ST (J,Z)",2020-08-01,0.44769487790139695,0.4861895161290323
"104 ST (J,Z)",2020-09-01,0.4652577913000575,0.4977430501509821
"104 ST (J,Z)",2020-10-01,0.4005537609598524,0.41257539033876334
"104 ST (J,Z)",2020-11-01,0.4343170789913293,0.629730224609375
"104 ST (J,Z)",2020-12-01,0.47390788693417674,0.7185564062648918
"104 ST (J,Z)",2021-01-01,0.44008530820773184,0.6711411495979224
"104 ST (J,Z)",2021-02-01,0.43662917301111714,0.8857242649393535
110 ST (6),2020-04-01,0.14071874475163393,0.23083899328726165
110 ST (6),2020-05-01,0.15964182922929326,0.2591704357666669
110 ST (6),2020-06-01,0.23039920080209353,0.3655351855251291
110 ST (6),2020-07-01,0.3072189235318157,0.4585220136180339
110 ST (6),2020-08-01,0.29768868624667455,0.4513350491231145
110 ST (6),2020-09-01,0.34100185265369576,0.510155307214258
110 ST (6),2020-10-01,0.35847317703838555,0.547505086432764
110 ST (6),2020-11-01,0.35690527734369404,0.5369632407160452
110 ST (6),2020-12-01,0.36635221273830476,0.5502754411222293
110 ST (6),2021-01-01,0.3462628646725142,0.5214527341567873
110 ST (6),2021-02-01,0.34759031663188555,0.5156248691997958
111 ST (7),2020-04-01,0.12637011090142958,0.14625407597304896
111 ST (7),2020-05-01,0.20457969920392072,0.24342278646661641
111 ST (7),2020-06-01,0.32677115250952027,0.3830267009139239
111 ST (7),2020-07-01,0.412810604023802,0.4704092207365468
111 ST (7),2020-08-01,0.41576523268830967,0.4688360814742968
111 ST (7),2020-09-01,0.48586786725764863,0.5444618459232499
111 ST (7),2020-10-01,0.4043629563728215,0.5908622889601592
111 ST (7),2020-11-01,0.4093636995117167,0.6382044235047769
111 ST (7),2020-12-01,0.49718269880162747,0.5875618135960121
111 ST (7),2021-01-01,0.4948389520330041,0.5803447275491932
111 ST (7),2021-02-01,0.2872803881348227,0.6084308504426226
111 ST (A),2020-04-01,0.12008628231815854,0.15329315540249677
111 ST (A),2020-05-01,0.15284793589966905,0.22859410241416755
111 ST (A),2020-06-01,0.25873319939572337,0.5212813620071685
111 ST (A),2020-07-01,0.3410453338421664,0.49744162247650947
111 ST (A),2020-08-01,0.36742430225395273,0.4613586358635864
111 ST (A),2020-09-01,0.41898860071914923,0.5110001349709813
111 ST (A),2020-10-01,0.4287538485549297,0.5090893717764438
111 ST (A),2020-11-01,0.4205814795003304,0.5112984054669704
111 ST (A),2020-12-01,0.4621960284591695,0.5654184238605762
111 ST (A),2021-01-01,0.41356476372027684,0.454326811895842
111 ST (A),2021-02-01,0.39052316057300196,0.44401140684410645
111 ST (J),2020-04-01,2.010062148564664,3.058564231738035
111 ST (J),2020-05-01,0.47490814380726476,0.5849766941556114
111 ST (J),2020-06-01,0.5564366202526843,0.518000847098687
111 ST (J),2020-07-01,0.37654981433696266,0.4021788323527511
111 ST (J),2020-08-01,0.416842483278718,0.4600312120686665
111 ST (J),2020-09-01,0.4847483779078968,0.5020055437795532
111 ST (J),2020-10-01,0.42525164873307886,0.3929245552822742
111 ST (J),2020-11-01,0.43337502233339287,0.4838490099009901
111 ST (J),2020-12-01,0.46702143892576486,0.5505203956299696
111 ST (J),2021-01-01,0.4280406950160036,0.6421683606984624
111 ST (J),2021-02-01,0.4148938189133282,0.5908532246587749
"116 ST (2,3)",2020-04-01,0.1202559423436742,0.2605149013572128
"116 ST (2,3)",2020-05-01,0.13720176600996048,0.2898126968340793
"116 ST (2,3)",2020-06-01,0.18687907449596197,0.36469373564550456
"116 ST (2,3)",2020-07-01,0.24472081782919308,0.495806277056277
"116 ST (2,3)",2020-08-01,0.34573961181693236,0.7317404877445678
"116 ST (2,3)",2020-09-01,0.31350735010349795,0.5824237171105789
"116 ST (2,3)",2020-10-01,0.3217269345691811,0.5617671956966599
"116 ST (2,3)",2020-11-01,0.3300771283723014,0.5737755132534441
"116 ST (2,3)",2020-12-01,0.32625507829599654,0.5468835541956337
"116 ST (2,3)",2021-01-01,0.29867713330425927,0.49869277522472144
"116 ST (2,3)",2021-02-01,0.2905560965299636,0.4762975790978924
116 ST (6),2020-04-01,0.1432535561985221,0.2945897943848623
116 ST (6),2020-05-01,0.1660244996448622,0.32238603462269977
116 ST (6),2020-06-01,0.24272510147907767,0.4248262676030444
116 ST (6),2020-07-01,0.3199030263755529,0.5955608268383599
116 ST (6),2020-08-01,0.2924116053702568,0.5316950512553154
116 ST (6),2020-09-01,0.35035138592315884,0.5782003617363344
116 ST (6),2020-10-01,0.3691048683686109,0.6027116798687159
116 ST (6),2020-11-01,0.3660257476810449,0.611557057691405
116 ST (6),2020-12-01,0.364534318078792,0.6089396325680965
116 ST (6),2021-01-01,0.3493788654297292,0.5694757379832811
116 ST (6),2021-02-01,0.3464149926148904,0.5557173851034221
"116 ST (B,C)",2020-04-01,0.09127827096525609,0.19867525271875275
"116 ST (B,C)",2020-05-01,0.09755970234253386,0.2021603245969953
"116 ST (B,C)",2020-06-01,0.16238288336905293,0.3072174189630743
"116 ST (B,C)",2020-07-01,0.24187498570546395,0.37446854900250737
"116 ST (B,C)",2020-08-01,0.22096593869673653,0.34424471546193125
"116 ST (B,C)",2020-09-01,0.2713537316832435,0.4195000931173012
"116 ST (B,C)",2020-10-01,0.27856629747355477,0.36302446598951543
"116 ST (B,C)",2020-11-01,0.2825398617476047,0.48851209865053513
"116 ST (B,C)",2020-12-01,0.27195821005917153,0.45378761186667604
"116 ST (B,C)",2021-01-01,0.2566747572815534,0.42691634843812754
"116 ST (B,C)",2021-02-01,0.27058985743043873,0.4326156826487033
116 ST-COLUMBIA UNIVERSITY (1),2020-04-01,0.03589977451800053,0.06745037579495083
116 ST-COLUMBIA UNIVERSITY (1),2020-05-01,0.045841973776594824,0.08734457203692025
116 ST-COLUMBIA UNIVERSITY (1),2020-06-01,0.09775441029196519,0.17084523886251168
116 ST-COLUMBIA UNIVERSITY (1),2020-07-01,0.11880218534171738,0.20433036151660622
116 ST-COLUMBIA UNIVERSITY (1),2020-08-01,0.14513724149356533,0.2550526265461823
116 ST-COLUMBIA UNIVERSITY (1),2020-09-01,0.1375615386592458,0.24384300183945462
116 ST-COLUMBIA UNIVERSITY (1),2020-10-01,0.13493795229951389,0.23593726051192965
116 ST-COLUMBIA UNIVERSITY (1),2020-11-01,0.1349144219036187,0.239512523129629
116 ST-COLUMBIA UNIVERSITY (1),2020-12-01,0.1546712635627555,0.26570494599204086
116 ST-COLUMBIA UNIVERSITY (1),2021-01-01,0.16655040446446856,0.26598274738245253
116 ST-COLUMBIA UNIVERSITY (1),2021-02-01,0.14011945446996066,0.22613683913470806
"121 ST (J,Z)",2020-04-01,0.13314269553467617,0.13762027788514353
"121 ST (J,Z)",2020-05-01,0.18038088983746514,0.2084180804479433
"121 ST (J,Z)",2020-06-01,0.2604104876023253,0.31909547738693467
"121 ST (J,Z)",2020-07-01,0.314308776296097,0.37840637253693066
"121 ST (J,Z)",2020-08-01,0.3649537646164964,0.4291202250838654
"121 ST (J,Z)",2020-09-01,0.4653000519648073,0.5545269190499807
"121 ST (J,Z)",2020-10-01,0.4295965404172408,0.4613925435929862
"121 ST (J,Z)",2020-11-01,0.4222621428329323,0.4157175999156385
"121 ST (J,Z)",2020-12-01,0.4763318429484278,0.585544922153978
"121 ST (J,Z)",2021-01-01,0.45993150684931505,0.5991460574470445
"121 ST (J,Z)",2021-02-01,0.43835667254010935,0.5412033330367998
125 ST (1),2020-04-01,0.09276221264367812,0.1389162020882021
125 ST (1),2020-05-01,0.12099362976348849,0.17228896266354554
125 ST (1),2020-06-01,0.22685006405423458,0.3103525343182807
125 ST (1),2020-07-01,0.28130790658861926,0.3891558403037314
125 ST (1),2020-08-01,0.2830993134289689,0.38935999479494243
125 ST (1),2020-09-01,0.29584530251670205,0.3910394281740348
125 ST (1),2020-10-01,0.30346755274151205,0.3898338532853549
125 ST (1),2020-11-01,0.3005091847823508,0.3792333916970614
125 ST (1),2020-12-01,0.298902579415949,0.3948430772771294
125 ST (1),2021-01-01,0.261579872726424,0.3325464411230834
125 ST (1),2021-02-01,0.26406346476140075,0.340511705516509
"125 ST (2,3)",2020-04-01,0.09980327307977421,0.27618004358510695
"125 ST (2,3)",2020-05-01,0.11185476506582437,0.3005819999237793
"125 ST (2,3)",2020-06-01,0.17754429002329042,0.3673846743597404
"125 ST (2,3)",2020-07-01,0.23428942774500183,0.5153101124947362
"125 ST (2,3)",2020-08-01,0.32719957855601756,0.7285623984829451
"125 ST (2,3)",2020-09-01,0.29523776300445526,0.5758204004264897
"125 ST (2,3)",2020-10-01,0.30633962367781475,0.5626595317725752
"125 ST (2,3)",2020-11-01,0.3119198018187652,0.6225170080683672
"125 ST (2,3)",2020-12-01,0.3112211519247562,0.6096914750681216
"125 ST (2,3)",2021-01-01,0.28852028759350357,0.5493642161722319
"125 ST (2,3)",2021-02-01,0.2803891163383463,0.5186502459567541
"125 ST (4,5,6)",2020-04-01,0.17336096280146607,0.2942835355328508
"125 ST (4,5,6)",2020-05-01,0.17958483702998396,0.29712614206781984
"125 ST (4,5,6)",2020-06-01,0.22206764479256047,0.36381056869233763
"125 ST (4,5,6)",2020-07-01,0.26680053127814585,0.4363383981747697
"125 ST (4,5,6)",2020-08-01,0.2652413869996655,0.41881144216409893
"125 ST (4,5,6)",2020-09-01,0.3114569285511789,0.44171802917256364
"125 ST (4,5,6)",2020-10-01,0.32567253454861733,0.47758060491965026
"125 ST (4,5,6)",2020-11-01,0.3221691881882749,0.4859815405634087
"125 ST (4,5,6)",2020-12-01,0.3335616329720432,0.5265980369455593
"125 ST (4,5,6)",2021-01-01,0.3164564323557293,0.48311169134332066
"125 ST (4,5,6)",2021-02-01,0.3142660538179436,0.4733022821431797
"125 ST (A,C,B,D)",2020-04-01,0.12770185627322928,0.1872884106694631
"125 ST (A,C,B,D)",2020-05-01,0.14100165961320954,0.21272242681618614
"125 ST (A,C,B,D)",2020-06-01,0.1994647853364745,0.2896803559527793
"125 ST (A,C,B,D)",2020-07-01,0.26780791169495843,0.3730217912516792
"125 ST (A,C,B,D)",2020-08-01,0.2756698643315926,0.384423333008975
"125 ST (A,C,B,D)",2020-09-01,0.32282988810682844,0.4353415082874321
"125 ST (A,C,B,D)",2020-10-01,0.3283993449981142,0.446351245735771
"125 ST (A,C,B,D)",2020-11-01,0.32509236761726035,0.4602814452561941
"125 ST (A,C,B,D)",2020-12-01,0.3348374929597533,0.4721899415371963
"125 ST (A,C,B,D)",2021-01-01,0.3088711365942438,0.4341329941604295
"125 ST (A,C,B,D)",2021-02-01,0.30221112666170735,0.4175114617177864
"135 ST (2,3)",2020-04-01,0.17805048518440258,0.3277341327268968
"135 ST (2,3)",2020-05-01,0.1597011717447212,0.33750975331612754
"135 ST (2,3)",2020-06-01,0.22800646217268006,0.4288914119764271
"135 ST (2,3)",2020-07-01,0.2820598255712251,0.5285543163313208
"135 ST (2,3)",2020-08-01,0.3682828033970029,0.7284444395609225
"135 ST (2,3)",2020-09-01,0.3365084806634344,0.647471029086467
"135 ST (2,3)",2020-10-01,0.3475631626339063,0.5971015974814284
"135 ST (2,3)",2020-11-01,0.3559932176861875,0.6090859607932343
"135 ST (2,3)",2020-12-01,0.35283272275951383,0.641328128351422
"135 ST (2,3)",2021-01-01,0.3212241808889682,0.5862827685924435
"135 ST (2,3)",2021-02-01,0.3173697870394374,0.5699121067003079
"135 ST (B,C)",2020-04-01,0.08794858061060529,0.14030372140167968
"135 ST (B,C)",2020-05-01,0.09134769815878396,0.1335409868486107
"135 ST (B,C)",2020-06-01,0.1647862024446035,0.23123552586660268
"135 ST (B,C)",2020-07-01,0.23078896535071836,0.3226073175773445
"135 ST (B,C)",2020-08-01,0.20388670583200408,0.288604216238048
"135 ST (B,C)",2020-09-01,0.24927716328112504,0.3337266566696986
"135 ST (B,C)",2020-10-01,0.2863733700099236,0.33083150288344365
"135 ST (B,C)",2020-11-01,0.2462414785245859,0.36211925553338087
"135 ST (B,C)",2020-12-01,0.25480621057606045,0.3630511155664282
"135 ST (B,C)",2021-01-01,0.22843318782014033,0.33443878908258995
"135 ST (B,C)",2021-02-01,0.2263416041546451,0.31708236713609717
137 ST-CITY COLLEGE (1),2020-04-01,0.09239542919013022,0.1457985992863171
137 ST-CITY COLLEGE (1),2020-05-01,0.11604219619036926,0.17792330003990453
137 ST-CITY COLLEGE (1),2020-06-01,0.2573482212906242,0.395397499421381
137 ST-CITY COLLEGE (1),2020-07-01,0.3135390469190811,0.42792948781372653
137 ST-CITY COLLEGE (1),2020-08-01,0.3176297212721053,0.42701698713369374
137 ST-CITY COLLEGE (1),2020-09-01,0.3051294203730034,0.4060495873768786
137 ST-CITY COLLEGE (1),2020-10-01,0.33833656731042594,0.45774155086300883
137 ST-CITY COLLEGE (1),2020-11-01,0.3337578781904248,0.4543918154733053
137 ST-CITY COLLEGE (1),2020-12-01,0.33426345556013337,0.494878857761075
137 ST-CITY COLLEGE (1),2021-01-01,0.345903563046725,0.428726094716097
137 ST-CITY COLLEGE (1),2021-02-01,0.30400203390205216,0.3960111339838075
"138 ST-GRAND CONCOURSE (4,5)",2020-04-01,0.17693560159452026,0.23307880495218325
"138 ST-GRAND CONCOURSE (4,5)",2020-05-01,0.13445266514061482,0.17900198028974768
"138 ST-GRAND CONCOURSE (4,5)",2020-06-01,0.1480158357097343,0.20697754073494157
"138 ST-GRAND CONCOURSE (4,5)",2020-07-01,0.17415010712221002,0.26560339719533865
"138 ST-GRAND CONCOURSE (4,5)",2020-08-01,0.23730152717197184,0.361643581139918
"138 ST-GRAND CONCOURSE (4,5)",2020-09-01,0.29055853593577596,0.4221808547086636
"138 ST-GRAND CONCOURSE (4,5)",2020-10-01,0.32186054289058585,0.4511468244332104
"138 ST-GRAND CONCOURSE (4,5)",2020-11-01,0.41687437089584434,0.6000596904623169
"138 ST-GRAND CONCOURSE (4,5)",2020-12-01,0.6087574685601124,0.9205876136123441
"138 ST-GRAND CONCOURSE (4,5)",2021-01-01,0.6229289889661375,0.8990850888499166
"138 ST-GRAND CONCOURSE (4,5)",2021-02-01,0.6769360370660088,1.1247352452916595
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-04-01,0.062027847039558104,0.08207622159694916
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-05-01,0.07520313084579766,0.09987385801851345
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-06-01,0.12237079851018284,0.16177437685351803
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-07-01,0.17899775233791793,0.22976755944230132
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-08-01,0.1950364918357249,0.2518072219947267
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-09-01,0.227822059745019,0.288402121119136
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-10-01,0.23601297243081376,0.2967833146235114
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-11-01,0.22894632690730954,0.29456123732348405
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-12-01,0.22814053249357624,0.29359813735369755
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2021-01-01,0.21710931471704353,0.2818474677541334
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2021-02-01,0.21374488501335054,0.2824381470096683
"14 ST/6 AV (1,2,3,F,L,M)",2020-04-01,0.05054172188050077,0.07700848641011582
"14 ST/6 AV (1,2,3,F,L,M)",2020-05-01,0.062205890168626765,0.09136602946892336
"14 ST/6 AV (1,2,3,F,L,M)",2020-06-01,0.11309892130790822,0.15004445625402407
"14 ST/6 AV (1,2,3,F,L,M)",2020-07-01,0.17546412935514266,0.23246481469433777
"14 ST/6 AV (1,2,3,F,L,M)",2020-08-01,0.21183973755419283,0.27273680815997703
"14 ST/6 AV (1,2,3,F,L,M)",2020-09-01,0.22881068307614227,0.2949051111178732
"14 ST/6 AV (1,2,3,F,L,M)",2020-10-01,0.23521120317476651,0.30419985301734775
"14 ST/6 AV (1,2,3,F,L,M)",2020-11-01,0.23029033034597335,0.3051686126407577
"14 ST/6 AV (1,2,3,F,L,M)",2020-12-01,0.2315679885344979,0.3131703042407199
"14 ST/6 AV (1,2,3,F,L,M)",2021-01-01,0.21445833182508456,0.29126110234007463
"14 ST/6 AV (1,2,3,F,L,M)",2021-02-01,0.20525993374107598,0.27547155438375237
"14 ST/8 AV (A,C,E,L)",2020-04-01,0.04026705511826201,0.06073437231667522
"14 ST/8 AV (A,C,E,L)",2020-05-01,0.051516701334422765,0.08127144277118092
"14 ST/8 AV (A,C,E,L)",2020-06-01,0.09444400550036836,0.14366282743949654
"14 ST/8 AV (A,C,E,L)",2020-07-01,0.15207116132209963,0.2283062645011601
"14 ST/8 AV (A,C,E,L)",2020-08-01,0.17472619396678102,0.2591912288358176
"14 ST/8 AV (A,C,E,L)",2020-09-01,0.1999037747457323,0.2697645930131143
"14 ST/8 AV (A,C,E,L)",2020-10-01,0.21144634814081775,0.2830300434988393
"14 ST/8 AV (A,C,E,L)",2020-11-01,0.20786511918817108,0.27706135091324335
"14 ST/8 AV (A,C,E,L)",2020-12-01,0.19376659865998458,0.25628608807704034
"14 ST/8 AV (A,C,E,L)",2021-01-01,0.19153945274947448,0.27446602750618787
"14 ST/8 AV (A,C,E,L)",2021-02-01,0.19181258968525305,0.2703240783611097
145 ST (1),2020-04-01,0.12784839399720838,0.21767821707404722
145 ST (1),2020-05-01,0.1502369544157306,0.24144978387079274
145 ST (1),2020-06-01,0.2567568809025098,0.39540161079669134
145 ST (1),2020-07-01,0.33515077179421904,0.4504992140443308
145 ST (1),2020-08-01,0.34869462828373055,0.5019320977203239
145 ST (1),2020-09-01,0.42637278381777777,0.6062225079860792
145 ST (1),2020-10-01,0.39924508070826215,0.5631127826124983
145 ST (1),2020-11-01,0.3763999970073544,0.5283231976046313
145 ST (1),2020-12-01,0.379491274096042,0.5485389405987583
145 ST (1),2021-01-01,0.29432522874593403,0.41791738220141617
145 ST (1),2021-02-01,0.3626868285847735,0.5191057298822285
145 ST (3),2020-04-01,0.12258873127100778,0.4833656046470691
145 ST (3),2020-05-01,0.14680396128741835,0.48123409669211203
145 ST (3),2020-06-01,0.18778414257137666,0.4622462392288593
145 ST (3),2020-07-01,0.28550003232270993,0.6502673796791444
145 ST (3),2020-08-01,0.3900359339789268,0.981190019193858
145 ST (3),2020-09-01,0.37242104541246124,0.8455692354461164
145 ST (3),2020-10-01,0.37468045248962434,0.8406223717409588
145 ST (3),2020-11-01,0.38810083873880297,0.8526641153959376
145 ST (3),2020-12-01,0.3873072285333503,0.7851980341139058
145 ST (3),2021-01-01,0.3445331610282918,0.8007174172977282
145 ST (3),2021-02-01,0.32867858934425276,0.7180923749658377
"145 ST (A,B,C,D)",2020-04-01,0.13778081850063828,0.1850893331007879
"145 ST (A,B,C,D)",2020-05-01,0.14076113248749744,0.1859746455711071
"145 ST (A,B,C,D)",2020-06-01,0.2020052375370569,0.26921744017234106
"145 ST (A,B,C,D)",2020-07-01,0.257905738641931,0.3475019817961281
"145 ST (A,B,C,D)",2020-08-01,0.274895020513233,0.3612639415514083
"145 ST (A,B,C,D)",2020-09-01,0.2985734353807401,0.38366627585717805
"145 ST (A,B,C,D)",2020-10-01,0.3131925358021119,0.39784738859435964
"145 ST (A,B,C,D)",2020-11-01,0.31354786327791606,0.4201250950891725
"145 ST (A,B,C,D)",2020-12-01,0.3205857961712517,0.4291271585918657
"145 ST (A,B,C,D)",2021-01-01,0.3130054553783368,0.41691600154865716
"145 ST (A,B,C,D)",2021-02-01,0.2902282733323738,0.38734663168454353
"149 ST-GRAND CONCOURSE (2,4,5)",2020-04-01,0.1855772235949027,0.31339850220469867
"149 ST-GRAND CONCOURSE (2,4,5)",2020-05-01,0.19883204492823348,0.3729389371593982
"149 ST-GRAND CONCOURSE (2,4,5)",2020-06-01,0.2847641943238839,0.46063607551066266
"149 ST-GRAND CONCOURSE (2,4,5)",2020-07-01,0.3324246504125732,0.5309743604110926
"149 ST-GRAND CONCOURSE (2,4,5)",2020-08-01,0.35097938180222965,0.4371161346510659
"149 ST-GRAND CONCOURSE (2,4,5)",2020-09-01,0.33312267257650385,0.5100727207414926
"149 ST-GRAND CONCOURSE (2,4,5)",2020-10-01,0.35029680946574304,0.5635869517263286
"149 ST-GRAND CONCOURSE (2,4,5)",2020-11-01,0.3493840886108137,0.5263266672357786
"149 ST-GRAND CONCOURSE (2,4,5)",2020-12-01,0.36558495874681574,0.6366773970531047
"149 ST-GRAND CONCOURSE (2,4,5)",2021-01-01,0.3432387016892191,0.5860943329188133
"149 ST-GRAND CONCOURSE (2,4,5)",2021-02-01,0.3227740478132648,0.5716655756946483
"15 ST-PROSPECT PARK (F,G)",2020-04-01,0.05479103746379821,0.08073115003808073
"15 ST-PROSPECT PARK (F,G)",2020-05-01,0.06753643708772994,0.09028398416838423
"15 ST-PROSPECT PARK (F,G)",2020-06-01,0.12372134563858295,0.15713083520078674
"15 ST-PROSPECT PARK (F,G)",2020-07-01,0.19235350913491078,0.22776302290574035
"15 ST-PROSPECT PARK (F,G)",2020-08-01,0.2187493881387016,0.26761375126390297
"15 ST-PROSPECT PARK (F,G)",2020-09-01,0.25230823863636365,0.3072947724110515
"15 ST-PROSPECT PARK (F,G)",2020-10-01,0.24674540079019258,0.3163949635520211
"15 ST-PROSPECT PARK (F,G)",2020-11-01,0.2294811152575409,0.29216094514114177
"15 ST-PROSPECT PARK (F,G)",2020-12-01,0.23009667821940982,0.3001938521185268
"15 ST-PROSPECT PARK (F,G)",2021-01-01,0.20203197282895125,0.27468251718171066
"15 ST-PROSPECT PARK (F,G)",2021-02-01,0.212018561777095,0.2822901940624598
"155 ST (B,D)",2020-04-01,0.22736952530815624,0.3505807189478043
"155 ST (B,D)",2020-05-01,0.2533748170588175,0.4252979782739892
"155 ST (B,D)",2020-06-01,0.3159899146543448,0.45951501700896835
"155 ST (B,D)",2020-07-01,0.35814219697290883,0.5100269380425022
"155 ST (B,D)",2020-08-01,0.31591901130686306,0.47207414375805723
"155 ST (B,D)",2020-09-01,0.39056104747634235,0.556524229784644
"155 ST (B,D)",2020-10-01,0.38824044631466714,0.5636663007683864
"155 ST (B,D)",2020-11-01,0.4100874653980149,0.6040951072437218
"155 ST (B,D)",2020-12-01,0.4194745042342791,0.6133847796362547
"155 ST (B,D)",2021-01-01,0.38172613953872014,0.5424969282547145
"155 ST (B,D)",2021-02-01,0.3703288531758804,0.5124829165944833
155 ST (C),2020-04-01,0.1134010852943963,0.1775977970357172
155 ST (C),2020-05-01,0.12135541725878374,0.18639891585561164
155 ST (C),2020-06-01,0.17342153743091604,0.22685369601092586
155 ST (C),2020-07-01,0.23242070029549433,0.3107745629897529
155 ST (C),2020-08-01,0.2468792260480599,0.346357521110634
155 ST (C),2020-09-01,0.29803591040277877,0.3930708311511054
155 ST (C),2020-10-01,0.31478647427488704,0.4080303209759564
